SM;SIFRA_M;NAZIV_M;DIMENZIJA;KVALITET;STANDARD;JM;KONTO;POCST_K;POCST_V;ULAZK;ULAZ_V;IZLAZK;IZLAZ_V;STANJE_K;STANJE_V;CENA;KOLICINA;VREDNOST
46;221110029;POMICNO MERI;l=450;;;kom;103300;1;73700;0;0;0;0;1;73700;73700;1;73700
46;221110031;POMICNO MERI;300/0.05mm;;;kom;103300;1;26023.5;1;31297.5;0;0;2;57321;28660.5;2;57321
46;221110032;POMICNO MERI;500/0.05mm Inox;;;kom;103300;0;0;1;76800;0;0;1;76800;76800;1;76800
46;221120001;VISINOMETAR;L 250;;;kom;103300;2;22;0;0;0;0;2;22;11;2;22
46;221120002;VISINOMETAR;L  300;;;kom;103300;1;3325;0;0;0;0;1;3325;3325;1;3325
46;221120003;VISINOMETAR;L 400;;;kom;103300;3;33;0;0;0;0;3;33;11;3;33
46;221120004;VISINOMETAR;L  500;;;kom;103300;4;9985;0;0;0;0;4;9985;2496.25;4;9985
46;221120005;VISINOMETAR;L  750   TM 0.05;;;kom;103300;1;3201;0;0;0;0;1;3201;3201;1;3201
46;221120006;VISINOMETAR;L 1000;;;kom;103300;2;6298;0;0;0;0;2;6298;3149;2;6298
46;221120007;VISINOMETAR;L 1500;;;kom;103300;2;22;0;0;0;0;2;22;11;2;22
46;221120008;VISINOMETAR;L 2500;;;kom;103300;1;11;0;0;0;0;1;11;11;1;11
46;221130002;DUBINOMETAR;160mm;;;kom;103300;1;26.06;0;0;0;0;1;26.06;26.06;1;26.06
46;221130003;DUBINOMETAR;L  200;;;kom;103300;1;2300;0;0;0;0;1;2300;2300;1;2300
46;221130005;DUBINOMETAR;L  300;300  TM 0.02;;kom;103300;4;11865.8;0;0;0;0;4;11865.8;2966.45;4;11865.8
46;221130006;DUBINOMETAR;L  400;400  TM 0.05;;kom;103300;4;104.25;0;0;0;0;4;104.25;26.06;4;104.25
46;221130007;DUBINOMETAR;L  500;500  TM 0.05;;kom;103300;2;12696;0;0;0;0;2;12696;6348;2;12696
46;221130009;DUBINOMETAR;L 700;;;kom;103300;1;26.06;0;0;0;0;1;26.06;26.06;1;26.06
46;221130011;DUBINOMETAR;L 1000;;;kom;103300;1;26.06;0;0;0;0;1;26.06;26.06;1;26.06
46;221130012;DUBINOMETAR;L 1500 mm 0.05;;;kom;103300;1;151920;0;0;0;0;1;151920;151920;1;151920
46;221130013;GRANICNIK ZA;75x6   31180030ORION;;;kom;103300;1;1033.53;0;0;0;0;1;1033.53;1033.53;1;1033.53
46;221140001;POMICNO MERI;200mm 0.02;;;kom;103300;6;13235.33;0;0;0;0;6;13235.33;2205.89;6;13235.33
46;221140002;POMICNO MERI;L 150;;;kom;103300;5;10277.5;0;0;0;0;5;10277.5;2055.5;5;10277.5
46;221140003;POMICNO MERI;L-300 0.02 TESA 311690;INOKS/TESA;DIN 862;kom;103300;9;242977;0;0;0;0;9;242977;26997.44;9;242977
46;221140004;POMICNO MERI;0-600  0.01;;;kom;103300;1;179950;0;0;0;0;1;179950;179950;1;179950
46;221140005;POMICNO MERI;0-1500  0.01;;;kom;103300;1;227480;0;0;0;0;1;227480;227480;1;227480
46;221140008;POMICNO MERI;150/0.01;;;kom;103300;0;0;4;12000;0;0;4;12000;3000;4;12000
46;221150001;VAROMETAR;0-20;;;kom;103300;6;1221;0;0;0;0;6;1221;203.5;6;1221
46;221160002;POMICNO MERI;0-30 mm;;;kom;103300;1;81;0;0;0;0;1;81;81;1;81
46;221160004;POMICNO MERI;0-20;;;kom;103300;2;162;0;0;0;0;2;162;81;2;162
46;221160005;POMICNO MERI;0-40;;;kom;103300;1;81;0;0;0;0;1;81;81;1;81
46;221160006;POMICNO MERI;0-70;;;kom;103300;1;81;0;0;0;0;1;81;81;1;81
46;221170002;SESTAR SIPKA;L 600;;;kom;103300;1;989;0;0;0;0;1;989;989;1;989
46;221170003;SESTAR SIPKA;L 1500;;;kom;103300;1;989;0;0;0;0;1;989;989;1;989
46;221170004;SESTAR SIPKA;200mm sa lukom za vodj;;;kom;103300;1;1033.53;0;0;0;0;1;1033.53;1033.53;1;1033.53
46;221210001;MIKROMETAR -;50-75;;;kom;103300;1;17200;0;0;0;0;1;17200;17200;1;17200
46;221210002;MIKROMETAR -;60-540;;;kom;103300;2;84.03;0;0;0;0;2;84.03;42.02;2;84.03
46;221210003;MIKROMETAR -;60-1500;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221210004;MIKROMETAR -;75-100;;;kom;103300;1;18100;0;0;0;0;1;18100;18100;1;18100
46;221210006;MIKROMETAR -;100-125;;;kom;103300;1;18900;0;0;0;0;1;18900;18900;1;18900
46;221210008;MIKROMETAR -;150-175;;;kom;103300;1;19900;0;0;0;0;1;19900;19900;1;19900
46;221210010;MIKROMETAR -;150-3825;;;kom;103300;2;84.03;0;0;0;0;2;84.03;42.02;2;84.03
46;221210011;MIKROMETAR -;175-200;;;kom;103300;1;21600;0;0;0;0;1;21600;21600;1;21600
46;221210013;MIKROMETAR -;200-1000;;;kom;103300;1;87200;0;0;0;0;1;87200;87200;1;87200
46;221210014;MIKROMETAR -;200-1400;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221230011;MIKROMETAR -;100-125;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221230012;MIKROMETAR -;125-150;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221230013;MIKROMETAR -;150-175;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221230014;MIKROMETAR -;175-200;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221230015;MIKROMETAR -;200-225;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221230016;MIKROMETAR -;225-250;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221230017;MIKROMETAR -;250-275;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221230018;MIKROMETAR -;275-300;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221230028;MIKROMETAR T;50-100mm;;;gar;103300;1;271890;0;0;0;0;1;271890;271890;1;271890
46;221230029;MIKROMETAR T;100-200mm ,set;;;gar;103300;1;489600;0;0;0;0;1;489600;489600;1;489600
46;221230030;MIKROMETAR T;20-50mm;;;gar;103300;1;220640;0;0;0;0;1;220640;220640;1;220640
46;221240001;MIKROMETAR;0-25;;;kom;103300;15;21081.42;0;0;0;0;15;21081.42;1405.43;15;21081.42
46;221240002;MIKROMETAR;25-50;;;kom;103300;15;58148.36;0;0;0;0;15;58148.36;3876.56;15;58148.36
46;221240003;MIKROMETAR;50-75;;;kom;103300;11;30764.71;0;0;0;0;11;30764.71;2796.79;11;30764.71
46;221240004;MIKROMETAR;75-100;;;kom;103300;12;24130.74;0;0;0;0;12;24130.74;2010.9;12;24130.74
46;221240005;MIKROMETAR;100-125;;;kom;103300;17;42828.33;0;0;0;0;17;42828.33;2519.31;17;42828.33
46;221240006;MIKROMETAR;100-200;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221240007;MIKROMETAR;125-150;;;kom;103300;7;66599.99;0;0;0;0;7;66599.99;9514.28;7;66599.99
46;221240008;MIKROMETAR;150-175;;;kom;103300;14;30921.88;0;0;0;0;14;30921.88;2208.71;14;30921.88
46;221240009;MIKROMETAR;175-200;;;kom;103300;14;58149.04;0;0;0;0;14;58149.04;4153.5;14;58149.04
46;221240010;MIKROMETAR;200-225;;;kom;103300;1;38064.33;0;0;0;0;1;38064.33;38064.33;1;38064.33
46;221240011;MIKROMETAR;200-300;;;kom;103300;8;60028.91;0;0;0;0;8;60028.91;7503.61;8;60028.91
46;221240013;MIKROMETAR;225-250;;;kom;103300;1;41022.97;0;0;0;0;1;41022.97;41022.97;1;41022.97
46;221240014;MIKROMETAR;250-275;;;kom;103300;1;43685.1;0;0;0;0;1;43685.1;43685.1;1;43685.1
46;221240015;MIKROMETAR;300-400;;;kom;103300;8;309344.97;1;89360;0;0;9;398704.97;44300.55;9;398704.97
46;221240016;MIKROMETAR;400-500;;;kom;103300;8;354153.93;0;0;0;0;8;354153.93;44269.24;8;354153.93
46;221240017;MIKROMETAR;500-600;;;kom;103300;4;222812.36;0;0;0;0;4;222812.36;55703.09;4;222812.36
46;221240018;MIKROMETAR;600-700;;;kom;103300;3;126459.02;0;0;0;0;3;126459.02;42153.01;3;126459.02
46;221240019;MIKROMETAR;700-800;;;kom;103300;5;138648.05;0;0;0;0;5;138648.05;27729.61;5;138648.05
46;221240020;MIKROMETAR;800-900;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221240021;MIKROMETAR;900-1000;;;kom;103300;3;126.03;0;0;0;0;3;126.03;42.01;3;126.03
46;221240023;MIKROMETAR;275-300;;;kom;103300;1;46940.25;0;0;0;0;1;46940.25;46940.25;1;46940.25
46;221240024;SET MIKROMET;0-100/4kom 31342400 AT;ATORN/HK;;gar;103300;5;63907;0;0;0;0;5;63907;12781.4;5;63907
46;221240025;MIKROMETA-GA;150-300;;;gar;103300;1;150300;0;0;0;0;1;150300;150300;1;150300
46;221260001;MIKROMETAR Z;0-25;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221260002;MIKROMETAR Z;25-50;;;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221270001;MIKROMETAR Z;0-25;;;kom;103300;2;84.03;0;0;0;0;2;84.03;42.02;2;84.03
46;221270002;MIKROMETAR Z;25-50;;;kom;103300;2;84.03;0;0;0;0;2;84.03;42.02;2;84.03
46;221270004;MIKROMETAR Z;75-100;;;kom;103300;2;13800;0;0;0;0;2;13800;6900;2;13800
46;221280001;MIKROMETAR-z;0-200;;DUBINOM;kom;103300;2;84.03;0;0;0;0;2;84.03;42.02;2;84.03
46;221280010;MIKROMETAR S;5-25   zuba 7;;PRIZMA;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221280012;MIKROMETAR S;25-45 zuba 5;;PRIZMA;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221280013;MIKROMETAR S;25-45  zuba 7;;PRIZMA;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221280014;MIKROMETAR S;25-65  zuba 5;;PRIZMA;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221280015;MIKROMETAR S;35-50  zuba 3;;PRIZMA;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221280016;MIKROMETAR S;45-65 zuba 7;;PRIZMA;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221280017;MIKROMETAR S;65-85 zuba 7;;PRIZMA;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221280018;MIKROMETAR S;85-105 zuba 5;;PRIZMA;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221280019;MIKROMETAR S;85-105 zuba 7;;PRIZMA;kom;103300;1;42.01;0;0;0;0;1;42.01;42.01;1;42.01
46;221280020;MIKROMETAR-;225-3000;;UNIMASTER;kom;103300;2;84.03;0;0;0;0;2;84.03;42.02;2;84.03
46;221310001;PREC. M. URE;15-35;;;kom;103300;2;9901;0;0;0;0;2;9901;4950.5;2;9901
46;221310003;PREC. M. URE;25-50;;;kom;103300;1;4950.5;0;0;0;0;1;4950.5;4950.5;1;4950.5
46;221310006;PREC. M. URE;30.5-55.5;;;kom;103300;1;4950.5;0;0;0;0;1;4950.5;4950.5;1;4950.5
46;221310007;PREC. M. URE;35-60;;;kom;103300;1;27783;0;0;0;0;1;27783;27783;1;27783
46;221310008;PREC. M. URE;50-100;;sa ugr. mikr;kom;103300;1;4950.5;0;0;0;0;1;4950.5;4950.5;1;4950.5
46;221310009;PREC. M. URE;50-150;;;kom;103300;1;29017.8;0;0;0;0;1;29017.8;29017.8;1;29017.8
46;221310012;PREC. M. URE;50-300;;;kom;103300;8;39604;0;0;0;0;8;39604;4950.5;8;39604
46;221310013;PREC. M. URE;55-155;;;kom;103300;2;9901;0;0;0;0;2;9901;4950.5;2;9901
46;221310015;PREC. M. URE;60-150;;;kom;103300;1;4950.5;0;0;0;0;1;4950.5;4950.5;1;4950.5
46;221310016;PREC. M. URE;70-150;;;kom;103300;1;4950.5;0;0;0;0;1;4950.5;4950.5;1;4950.5
46;221310020;PREC. M. URE;100-300;;;kom;103300;3;14851.5;0;0;0;0;3;14851.5;4950.5;3;14851.5
46;221310022;PREC. M. URE;150-300;;;kom;103300;1;4950.5;0;0;0;0;1;4950.5;4950.5;1;4950.5
46;221310024;PREC. M. URE;240-550;;;kom;103300;7;34653.5;0;0;0;0;7;34653.5;4950.5;7;34653.5
46;221310027;PREC. M. URE;250-450;;;kom;103300;4;19802;0;0;0;0;4;19802;4950.5;4;19802
46;221310032;PREC. M. URE;700-1000;;;kom;103300;1;4950.5;0;0;0;0;1;4950.5;4950.5;1;4950.5
46;221320007;MIKRO KOMPAR;0-1 1/1000 �10 mik 0-1;;;kom;103300;2;9972;0;0;0;0;2;9972;4986;2;9972
46;221320026;KOMPARATER;10/0.01mm  33000020E A;;;kom;103300;9;60078.42;0;0;0;0;9;60078.42;6675.38;9;60078.42
46;221320027;KOMPARATER;fi 58 10/0.01  3303701;;;kom;103300;5;24387.5;0;0;0;0;5;24387.5;4877.5;5;24387.5
46;221320028;KOMPARATER S;1/0.01mm;;;kom;103300;1;10660.5;0;0;0;0;1;10660.5;10660.5;1;10660.5
46;221320029;MERNI SAT(KO;0-10/dia 57/0.01mm;;;kom;103300;1;9700;0;0;0;0;1;9700;9700;1;9700
46;221320030;MERNI PIPAK;M4 STY D6R L150 EWL33.;;;kom;103300;3;26730;0;0;0;0;3;26730;8910;3;26730
46;221320033;MERNI SAT;0-10/0,001mm D57;;;kom;103300;0;0;3;14520;0;0;3;14520;4840;3;14520
46;221510006;KONTROLNI CE;8 D8;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510007;KONTROLNI CE;9 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510008;KONTROLNI CE;10 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510011;KONTROLNI CE;11 H11;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510012;KONTROLNI CE;12 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510013;KONTROLNI CE;13 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510014;KONTROLNI CE;14 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510016;KONTROLNI CE;15 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510017;KONTROLNI CE;16 H7;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221510018;KONTROLNI CE;16 H8;;;kom;103300;3;24.6;0;0;0;0;3;24.6;8.2;3;24.6
46;221510019;KONTROLNI CE;17 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510021;KONTROLNI CE;18 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510022;KONTROLNI CE;19 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510023;KONTROLNI CE;20 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510024;KONTROLNI CE;20 H10;;;kom;103300;3;24.6;0;0;0;0;3;24.6;8.2;3;24.6
46;221510025;KONTROLNI CE;20 H8;;;kom;103300;3;24.6;0;0;0;0;3;24.6;8.2;3;24.6
46;221510027;KONTROLNI CE;21 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510028;KONTROLNI CE;21 H11;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510029;KONTROLNI CE;22 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510030;KONTROLNI CE;22 H11;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510032;KONTROLNI CE;24 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510034;KONTROLNI CE;25 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510037;KONTROLNI CE;27 H11;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510038;KONTROLNI CE;27 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510039;KONTROLNI CE;28 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510040;KONTROLNI CE;28 H11;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510043;KONTROLNI CE;30 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510044;KONTROLNI CE;30 H10;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221510046;KONTROLNI CE;32 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510047;KONTROLNI CE;35 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510048;KONTROLNI CE;36 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510049;KONTROLNI CE;38 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510050;KONTROLNI CE;40 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510051;KONTROLNI CE;42 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510052;KONTROLNI CE;45 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510053;KONTROLNI CE;48 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510054;KONTROLNI CE;50 H7;H7;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510055;KONTROLNI CE;60 H7 NE IDE;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221510056;KONTROLNI CE;60 H7 IDE;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520001;KONTROLNI NA;M 6    6H;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520002;KONTROLNI NA;M 6 x1 H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520004;KONTROLNI NA;"M 8    6H ""IDE""  ""NE I";;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520005;KONTROLNI NA;M 8x1;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520007;KONTROLNI NA;M 10    6H;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520010;KONTROLNI NA;M12     7H;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520011;KONTROLNI NA;M12     6H;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520012;KONTROLNI NA;M14     6H;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520013;KONTROLNI NA;M 14x4  H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520015;KONTROLNI NA;"M 16     H6 ""IDE"" ""NE";;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520016;KONTROLNI NA;M 16     7H;;;kom;103300;3;24.6;0;0;0;0;3;24.6;8.2;3;24.6
46;221520018;KONTROLNI NA;M 16x1,5 H7;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520019;KONTROLNI NA;M 18x2   4H;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520020;KONTROLNI NA;M 18     6H;;;kom;103300;2;4040.2;0;0;0;0;2;4040.2;2020.1;2;4040.2
46;221520022;KONTROLNI NA;M 20      H6;;;kom;103300;1;4608;0;0;0;0;1;4608;4608;1;4608
46;221520023;KONTROLNI NA;M 20 x 2.5;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520024;KONTROLNI NA;M 20     7H;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520025;KONTROLNI NA;M 20 x1.5 7H;;;kom;103300;3;24.6;0;0;0;0;3;24.6;8.2;3;24.6
46;221520028;KONTROLNI NA;M 24     7H;;;kom;103300;3;24.6;0;0;0;0;3;24.6;8.2;3;24.6
46;221520031;KONTROLNI NA;"M 30x1.5  H6  ""IDE""  """;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520032;KONTROLNI NA;M 30 x2;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520033;KONTROLNI NA;M 30      H7;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520034;KONTROLNI NA;M 30x 1.5 H7;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520035;KONTROLNI NA;M 35 x1,5 H6;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520037;KONTROLNI NA;M 36x1.5  6H IDE;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520039;KONTROLNI NA;"M 42x1.5  6H  ""IDE""  """;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520042;KONTROLNI NA;"M 42      6H  ""IDE NE";;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520043;KONTROLNI NA;M 42x2    H7 IDE;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520044;KONTROLNI NA;M 42 x2   H7 NE IDE;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520045;KONTROLNI NA;M 48 x1.5 6H;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520049;KONTROLNI NA;M 52 x3 5G IDE;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520050;KONTROLNI NA;M 52 x 3  5G NE IDE;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520051;KONTROLNI NA;"M 56x2    6H  ""IDE""";;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520053;KONTROLNI NA;M 60x2   6H    IDE;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520054;KONTROLNI NA;M 64 x 2 6H  NE IDE;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520055;KONTROLNI NA;M 64 x 2 6H  IDE;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520056;KONTROLNI NA;M 70 x 2 6H IDE;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520060;KONTROLNI NA;M 85x3    6H IDE;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520061;KONTROLNI NA;M 85 x 3  6H NE IDE;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520062;KONTROLNI NA;M 105 x2  7G IDE;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520063;KONTROLNI NA;M 105x 2  7G NE IDE;;;kom;103300;2;16.4;0;0;0;0;2;16.4;8.2;2;16.4
46;221520074;KONTROLNI NA;"M 165x3   6H  ""IDE""";;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221520115;KONTROLNI NA;M 80x6 IDE;;;kom;103300;1;13695;0;0;0;0;1;13695;13695;1;13695
46;221520116;KONTROLNI NA;M 80x6 NE IDE;;;kom;103300;1;13695;0;0;0;0;1;13695;13695;1;13695
46;221520117;KONTROLNI NA;M 48  IDE NE IDE;;;kom;103300;1;16212;0;0;0;0;1;16212;16212;1;16212
46;221530002;KONTROLNI NA;"G 1/4""    6H";;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221530004;KONTROLNI NA;"R 3/8""    6H  ""IDE""  """;;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221530005;KONTROLNI NA;"R 1/2""    6H  ""IDE"" ""N";;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221530007;KONTROLNI NA;UNC 3/40~-10 6H;;;kom;103300;1;3187.8;0;0;0;0;1;3187.8;3187.8;1;3187.8
46;221530011;KONTROLNI NA;"G 1""";;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221530012;KONTROLNI NA;"1 3/4"" -12 UN 2B";;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221530013;KONTROLNI NA;"1 3/4"" -12 UN 1B   NE";;;kom;103300;1;8.2;0;0;0;0;1;8.2;8.2;1;8.2
46;221610001;KONTROLNI NA;M 6   6G IDE;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610002;KONTROLNI NA;M 6   6G NE IDE;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610003;KONTROLNI NA;M 8   6G  IDE;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610004;KONTROLNI NA;M 8   6G  NE IDE;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610005;KONTROLNI NA;M 10  6G IDE;;;kom;103300;2;21.2;0;0;0;0;2;21.2;10.6;2;21.2
46;221610006;KONTROLNI NA;M 10  6G NE IDE;;;kom;103300;2;21.2;0;0;0;0;2;21.2;10.6;2;21.2
46;221610008;KONTROLNI NA;"M 12  6g  ""IDE""";;;kom;103300;1;1200;0;0;0;0;1;1200;1200;1;1200
46;221610010;KONTROLNI NA;M 14  6G  IDE;;;kom;103300;2;21.2;0;0;0;0;2;21.2;10.6;2;21.2
46;221610011;KONTROLNI NA;M 14  6g NE IDE;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610012;KONTROLNI NA;M 16  6g;;;kom;103300;2;21.2;0;0;0;0;2;21.2;10.6;2;21.2
46;221610013;KONTROLNI NA;M 16  6g NE IDE;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610014;KONTROLNI NA;M 18  6G IDE;;;kom;103300;2;21.2;0;0;0;0;2;21.2;10.6;2;21.2
46;221610015;KONTROLNI NA;M 18  6G NE IDE;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610016;KONTROLNI NA;M 18 x 1.5 L;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610017;KONTROLNI NA;M 20 L;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610018;KONTROLNI NA;M 20 x1.5 IDE;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
46;221610019;KONTROLNI NA;M 20 6G IDE;;;kom;103300;1;10.6;0;0;0;0;1;10.6;10.6;1;10.6
