MBRD;UKKONTR;M_G;SSZNE;SIZNE;SIZN;SSNNE;SINNE;IZNETO;IZBRUTO;POREZ1;POREZ2;IZBRPR;IZBRBOL;SID;SIDBOL;SIPPR;SIPBOL;SIP;POSPOR;SIP_D;SIOB;IZNETO2;OLAKSICA;EFSATI;AKONT;NEAK;AK;NRAKON;VAKON;UKNETO;ZARKR;KOEF;RBTC;RBIM;UKIS;UKSIOB;UKZARKR;UKAKONT;UKNRAKON;UKVAKON;DEO1;REC;HKMB;RBPS;IZBRBO1;SIN;RAD2;RAD3;RAD4;UKUPNO;ISPLATA;VISP;MINIM;OSNOV;DEOIM;PRIZ;PRCAS;IZN2;BROJ;MRBTC;POROSL;GOD_30;GOD_50;NETO;BROSN;PIOR;ZDRR;ONEZR;PIOP;ZDRP;ONEZP;SOP;DBEN;EFIZNO;BMIN;UKUPNO1;PIOR1;ZDRR1;ONEZR1;PIOP1;ZDRP1;ONEZP1;BROSN1;POROSL1;SIP1;IZNETO1;N
0004791;;0424;200.0;111808.61;;0.0;0.00;111808.61;111808.61;;0.00;111808.61;;22249.91;0.00;8680.86;0.00;8680.86;0.00;;808.78;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;2615.00;;23200000;920;77454.060;808.780;2615.000;0.000;0.000;0.000;;1;0002264;06;0.00;0.00;1;0;0;111808.61;;;458.11;73265.47;;99230.64;200.0;;;;25000.00;0.00;0.00;80877.84;111808.61;15653.21;5758.14;838.56;11180.86;5758.14;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004836;;0424;198.0;141781.17;;2.0;748.53;142529.70;142529.70;;0.00;142529.70;;28363.41;0.00;11752.97;0.00;11752.97;0.00;;1024.13;0.00;366.33;174.00;0.00;0.00;;0.00;0.00;;10358.00;;32210000;980;91031.190;1024.130;10358.000;0.000;0.000;0.000;;1;0001893;03;0.00;0.00;1;0;0;142529.70;;;411.55;72532.81;;125982.81;198.0;;;;25000.00;0.00;0.00;102413.32;142529.70;19954.16;7340.28;1068.97;14252.97;7340.28;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004842;;0424;184.0;86110.88;;16.0;6454.48;92565.36;92565.36;;0.00;92565.36;;18420.51;0.00;6756.54;0.00;6756.54;0.00;;0.00;0.00;366.33;160.00;0.00;0.00;;0.00;0.00;;0.00;;32400000;930;67388.310;0.000;0.000;0.000;0.000;0.000;;1;0001894;03;0.00;0.00;1;0;0;92565.36;;;381.73;67404.23;;76436.33;184.0;;;;25000.00;0.00;0.00;67388.31;92565.36;12959.15;4767.12;694.24;9256.54;4767.12;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004845;;0424;206.0;146952.15;;0.0;0.00;146952.15;146952.15;;0.00;146952.15;;29243.48;0.00;12195.22;0.00;12195.22;0.00;;1055.14;0.00;366.33;176.00;0.00;0.00;;0.00;0.00;;150.00;;32250000;930;104308.310;1055.140;150.000;0.000;0.000;0.000;;1;0002277;03;0.00;0.00;1;0;0;146952.15;;;590.30;75463.43;;131991.60;206.0;;;;25000.00;0.00;0.00;105513.45;146952.15;20573.30;7568.04;1102.14;14695.22;7568.04;0.00;101;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004846;;0424;221.0;134011.49;;0.0;0.00;134011.49;134011.49;;0.00;134011.49;;26668.29;0.00;10901.15;0.00;10901.15;0.00;;964.42;0.00;366.33;176.00;0.00;0.00;;0.00;0.00;;753.00;;23200000;930;94724.630;964.420;753.000;0.000;0.000;0.000;;1;0002278;02;0.00;0.00;1;0;0;134011.49;;;436.30;80958.34;;122032.46;221.0;;;;25000.00;0.00;0.00;96442.05;134011.49;18761.61;6901.59;1005.09;13401.15;6901.59;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004856;;0424;104.0;52920.66;;72.0;31481.10;84401.76;84401.76;;0.00;84401.76;;16795.95;0.00;5940.18;0.00;5940.18;0.00;;0.00;0.00;329.69;104.00;0.00;0.00;;0.00;0.00;;0.00;;32260000;991;61665.630;0.000;0.000;0.000;0.000;0.000;;1;0002284;03;0.00;0.00;1;0;0;84401.76;;;410.90;38098.04;;42506.77;104.0;;;;25000.00;0.00;0.00;61665.63;84401.76;11816.25;4346.69;633.01;8440.18;4346.69;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004864;;0424;180.0;110878.95;;7.0;0.00;110878.95;110878.95;;0.00;110878.95;;22064.91;0.00;8587.90;0.00;8587.90;0.00;;802.26;0.00;366.33;169.00;0.00;0.00;;0.00;0.00;;5739.00;;32260000;992;73684.880;802.260;5739.000;0.000;0.000;0.000;;1;0002287;03;0.00;0.00;1;0;0;110878.95;;;517.35;65938.92;;98288.68;180.0;;;;25000.00;0.00;0.00;80226.14;110878.95;15523.05;5710.27;831.59;11087.90;5710.27;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004866;;0424;220.0;156044.20;;4.0;869.67;156913.87;156913.87;;0.00;156913.87;;31225.86;0.00;13191.39;0.00;13191.39;0.00;;0.00;0.00;366.33;132.00;0.00;0.00;;0.00;0.00;;938.00;;32320000;997;111558.620;0.000;938.000;0.000;0.000;0.000;;1;0002289;03;0.00;0.00;1;0;0;156913.87;;;565.07;80592.01;;123705.83;180.0;;;;25000.00;0.00;0.00;112496.62;156913.87;21967.94;8081.06;1176.85;15691.39;8081.06;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004868;;0424;253.0;154315.43;;0.0;0.00;154315.43;154315.43;;0.00;154315.43;;30708.77;0.00;12931.54;0.00;12931.54;0.00;;0.00;0.00;366.33;176.00;0.00;0.00;;0.00;0.00;;4923.00;;32120000;930;105752.120;0.000;4923.000;0.000;0.000;0.000;;1;0002290;04;0.00;0.00;1;0;0;154315.43;;;484.93;92680.81;;141683.96;253.0;;;;25000.00;0.00;0.00;110675.12;154315.43;21604.16;7947.24;1157.37;15431.54;7947.24;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004873;;0424;232.0;132145.18;;2.0;0.00;132145.18;132145.18;;0.00;132145.18;;26296.89;0.00;10714.52;0.00;10714.52;0.00;;0.00;0.00;366.33;174.00;0.00;0.00;;0.00;0.00;;797.00;;32210000;920;94336.770;0.000;797.000;0.000;0.000;0.000;;1;0002293;02;0.00;0.00;1;0;0;132145.18;;;428.19;84987.94;;124098.57;232.0;;;;25000.00;0.00;0.00;95133.77;132145.18;18500.33;6805.48;991.09;13214.52;6805.48;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004879;;0424;258.0;199655.19;;0.0;0.00;199655.19;199655.19;;0.00;199655.19;;39731.38;0.00;17465.52;0.00;17465.52;0.00;;0.00;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;0.00;;32250000;930;142458.290;0.000;0.000;0.000;0.000;0.000;;1;0002294;03;0.00;0.00;1;0;0;199655.19;;;619.81;94512.45;;184382.96;258.0;;;;25000.00;0.00;0.00;142458.29;199655.19;27951.73;10282.24;1497.41;19965.52;10282.24;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004890;;0424;215.0;175279.42;;0.0;0.00;175279.42;175279.42;;0.00;175279.42;;34880.60;0.00;15027.94;0.00;15027.94;0.00;;1253.71;0.00;366.33;176.00;0.00;0.00;;0.00;0.00;;5514.17;;32250000;930;118603.000;1253.710;5514.170;0.000;0.000;0.000;;1;0002299;03;0.00;0.00;1;0;0;175279.42;;;671.35;78760.38;;158264.66;215.0;;;;25000.00;0.00;0.00;125370.88;175279.42;24539.12;9026.89;1314.60;17527.94;9026.89;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004897;;0424;205.0;150761.22;;0.0;0.00;150761.22;150761.22;;0.00;150761.22;;30001.48;0.00;12576.12;0.00;12576.12;0.00;;1081.84;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;38494.92;;32260000;997;68606.860;1081.840;38494.920;0.000;0.000;0.000;;1;0001897;03;0.00;0.00;1;0;0;150761.22;;;611.30;75097.10;;135698.69;205.0;;;;25000.00;0.00;0.00;108183.62;150761.22;21106.57;7764.20;1130.71;15076.12;7764.20;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004905;;0424;176.0;89943.33;;0.0;0.00;89943.33;89943.33;;0.00;89943.33;;17898.72;0.00;6494.33;0.00;6494.33;0.00;;655.50;0.00;366.33;176.00;0.00;0.00;;0.00;0.00;;150.00;;22300000;930;64744.780;655.500;150.000;0.000;0.000;0.000;;1;0001899;06;0.00;0.00;1;0;0;89943.33;;;428.19;64473.61;;78186.85;176.0;;;;25000.00;0.00;0.00;65550.28;89943.33;12592.07;4632.08;674.57;8994.33;4632.08;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004908;;0424;189.0;194356.37;;2.0;1102.68;195459.05;195459.05;;0.00;195459.05;;38896.35;0.00;17045.91;0.00;17045.91;0.00;;1395.17;0.00;366.33;174.00;0.00;0.00;;0.00;0.00;;881.00;;21000000;930;137240.620;1395.170;881.000;0.000;0.000;0.000;;1;0002302;08;0.00;0.00;1;0;0;195459.05;;;854.29;69235.87;;170299.50;189.0;;;;25000.00;0.00;0.00;139516.79;195459.05;27364.27;10066.14;1465.94;19545.91;10066.14;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004912;;0424;100.0;51846.11;;82.0;31149.08;82995.19;82995.19;;0.00;82995.19;;16516.04;0.00;5799.52;0.00;5799.52;0.00;;606.80;0.00;366.33;94.00;0.00;0.00;;0.00;0.00;;6876.00;;22300000;920;53196.830;606.800;6876.000;0.000;0.000;0.000;;1;0002306;06;0.00;0.00;1;0;0;82995.19;;;384.03;36632.73;;41302.10;100.0;;;;25000.00;0.00;0.00;60679.63;82995.19;11619.33;4274.25;622.46;8299.52;4274.25;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004914;;0424;185.0;96850.50;;3.0;0.00;96850.50;96850.50;;0.00;96850.50;;19273.25;0.00;7185.05;0.00;7185.05;0.00;;16334.32;0.00;366.33;173.00;0.00;0.00;;0.00;0.00;;20124.00;;32210000;910;33933.880;16334.320;20124.000;0.000;0.000;0.000;;1;0002308;06;0.00;0.00;1;0;0;96850.50;;;444.40;67770.56;;87317.15;185.0;;;;25000.00;0.00;0.00;70392.20;96850.50;13559.07;4987.80;726.38;9685.05;4987.80;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004921;;0424;193.0;112959.65;;0.0;0.00;112959.65;112959.65;;0.00;112959.65;;22478.97;0.00;8795.97;0.00;8795.97;0.00;;816.85;0.00;366.33;176.00;0.00;0.00;;0.00;0.00;;16987.32;;22200000;930;63880.540;816.850;16987.320;0.000;0.000;0.000;;1;0002313;06;0.00;0.00;1;0;0;112959.65;;;484.93;70701.17;;99986.79;193.0;;;;25000.00;0.00;0.00;81684.71;112959.65;15814.35;5817.42;847.20;11295.97;5817.42;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004929;;0424;176.0;93666.22;;0.0;0.00;93666.22;93666.22;;0.00;93666.22;;18639.58;0.00;6866.62;0.00;6866.62;0.00;;681.60;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;1019.98;;33300000;930;66458.440;681.600;1019.980;0.000;0.000;0.000;;1;0001901;06;0.00;0.00;1;0;0;93666.22;;;449.60;64473.61;;81954.95;176.0;;;;25000.00;0.00;0.00;68160.02;93666.22;13113.27;4823.81;702.50;9366.62;4823.81;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004934;;0424;144.0;34488.71;;112.0;50681.05;85169.76;85169.76;;0.00;85169.76;;16948.78;0.00;6016.98;0.00;6016.98;0.00;;633.40;0.00;366.33;32.00;0.00;0.00;;0.00;0.00;;9923.00;;22300000;997;51647.600;633.400;9923.000;0.000;0.000;0.000;;1;0002200;06;0.00;0.00;1;0;0;85169.76;;;452.51;52751.14;;23832.69;32.0;;;;25000.00;0.00;0.00;62204.00;85169.76;11923.77;4386.24;638.77;8516.98;4386.24;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004949;;0424;189.0;91307.62;;2.0;501.71;91809.33;91809.33;;0.00;91809.33;;18270.06;0.00;6680.93;0.00;6680.93;0.00;;668.58;0.00;366.33;174.00;0.00;0.00;;0.00;0.00;;1082.00;;22000000;910;65107.760;668.580;1082.000;0.000;0.000;0.000;;1;0002208;06;0.00;0.00;1;0;0;91809.33;;;394.13;69235.87;;80209.04;189.0;;;;25000.00;0.00;0.00;66858.34;91809.33;12853.31;4728.18;688.57;9180.93;4728.18;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005030;;0424;172.0;90167.28;;4.0;284.94;90452.22;90452.22;;0.00;90452.22;;17999.99;0.00;6545.22;0.00;6545.22;0.00;;659.07;0.00;366.33;164.00;0.00;0.00;;0.00;0.00;;8347.70;;22200000;997;56900.240;659.070;8347.700;0.000;0.000;0.000;;1;0001908;06;0.00;0.00;1;0;0;90452.22;;;436.11;63008.30;;75514.47;164.0;;;;25000.00;0.00;0.00;65907.01;90452.22;12663.31;4658.29;678.39;9045.22;4658.29;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005084;;0424;200.0;126205.84;;6.0;2031.63;128237.47;128237.47;;0.00;128237.47;;25519.26;0.00;10323.75;0.00;10323.75;0.00;;923.95;0.00;366.33;170.00;0.00;0.00;;0.00;0.00;;909.00;;32260000;910;90561.510;923.950;909.000;0.000;0.000;0.000;;1;0001909;03;0.00;0.00;1;0;0;128237.47;;;511.26;73265.47;;112888.59;200.0;;;;25000.00;0.00;0.00;92394.46;128237.47;17953.25;6604.23;961.78;12823.75;6604.23;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005091;;0424;156.0;95951.10;;20.0;0.00;95951.10;95951.10;;0.00;95951.10;;19094.27;0.00;7095.11;0.00;7095.11;0.00;;0.00;0.00;366.33;156.00;0.00;0.00;;0.00;0.00;;4046.00;;32210000;930;65715.720;0.000;4046.000;0.000;0.000;0.000;;1;0001910;08;0.00;0.00;1;0;0;95951.10;;;525.46;57147.06;;84475.12;156.0;;;;25000.00;0.00;0.00;69761.72;95951.10;13433.15;4941.48;719.63;9595.11;4941.48;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005097;;0424;204.0;207042.25;;0.0;0.00;207042.25;207042.25;;0.00;207042.25;;41201.41;0.00;18204.23;0.00;18204.23;0.00;;0.00;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;11847.00;;32250000;930;135789.610;0.000;11847.000;0.000;0.000;0.000;;1;0003993;06;0.00;0.00;1;0;0;207042.25;;;849.60;74730.78;;186108.10;204.0;;;;25000.00;0.00;0.00;147636.61;207042.25;28985.92;10662.68;1552.82;20704.23;10662.68;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005098;;0424;138.0;111417.55;;72.0;44387.66;155805.21;155805.21;;0.00;155805.21;;31005.24;0.00;13080.52;0.00;13080.52;0.00;;1117.20;0.00;384.64;104.00;0.00;0.00;;0.00;0.00;;8897.00;;32250000;910;101705.250;1117.200;8897.000;0.000;0.000;0.000;;1;0003994;03;0.00;0.00;1;0;0;155805.21;;;618.46;50553.17;;96178.78;138.0;;;;25000.00;0.00;0.00;111719.45;155805.21;21812.73;8023.97;1168.54;15580.52;8023.97;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005116;;0424;104.0;56649.50;;72.0;30097.70;86747.20;86747.20;;0.00;86747.20;;17262.69;0.00;6174.72;0.00;6174.72;0.00;;0.00;0.00;366.33;104.00;0.00;0.00;;0.00;0.00;;5510.00;;31400000;980;57799.790;0.000;5510.000;0.000;0.000;0.000;;1;0003996;06;0.00;0.00;1;0;0;86747.20;;;424.03;38098.04;;46201.32;104.0;;;;25000.00;0.00;0.00;63309.79;86747.20;12144.61;4467.48;650.60;8674.72;4467.48;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005134;;0424;169.0;94752.85;;7.0;1251.67;96004.52;96004.52;;0.00;96004.52;;19104.90;0.00;7100.45;0.00;7100.45;0.00;;697.99;0.00;366.33;169.00;0.00;0.00;;0.00;0.00;;1748.00;;32250000;930;67353.180;697.990;1748.000;0.000;0.000;0.000;;1;0003982;03;0.00;0.00;1;0;0;96004.52;;;470.32;61909.32;;83295.93;169.0;;;;25000.00;0.00;0.00;69799.17;96004.52;13440.63;4944.23;720.03;9600.45;4944.23;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005136;;0424;173.0;101944.72;;3.0;0.00;101944.72;101944.72;;0.00;101944.72;;20287.00;0.00;7694.47;0.00;7694.47;0.00;;0.00;0.00;366.33;173.00;0.00;0.00;;0.00;0.00;;0.00;;32120000;920;73963.250;0.000;0.000;0.000;0.000;0.000;;1;0001920;03;0.00;0.00;1;0;0;101944.72;;;517.35;63374.63;;92278.51;173.0;;;;25000.00;0.00;0.00;73963.25;101944.72;14272.26;5250.15;764.59;10194.47;5250.15;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005137;;0424;212.0;103452.01;;0.0;0.00;103452.01;103452.01;;0.00;103452.01;;20586.95;0.00;7845.20;0.00;7845.20;0.00;;750.20;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;150.00;;32400000;991;74119.660;750.200;150.000;0.000;0.000;0.000;;1;0001921;03;0.00;0.00;1;0;0;103452.01;;;398.54;77661.39;;93631.99;212.0;;;;25000.00;0.00;0.00;75019.86;103452.01;14483.28;5327.78;775.89;10345.20;5327.78;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005139;;0424;193.0;108540.90;;2.0;0.00;108540.90;108540.90;;0.00;108540.90;;21599.64;0.00;8354.09;0.00;8354.09;0.00;;0.00;0.00;366.33;174.00;0.00;0.00;;0.00;0.00;;1198.00;;32340000;992;77389.170;0.000;1198.000;0.000;0.000;0.000;;1;0001994;03;0.00;0.00;1;0;0;108540.90;;;468.72;70701.17;;97122.88;193.0;;;;25000.00;0.00;0.00;78587.17;108540.90;15195.73;5589.86;814.06;10854.09;5589.86;0.00;101;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005154;;0424;224.0;144333.65;;0.0;0.00;144333.65;144333.65;;0.00;144333.65;;28722.40;0.00;11933.37;0.00;11933.37;0.00;;10036.78;0.00;366.33;176.00;0.00;0.00;;0.00;0.00;;1800.00;;32120000;997;91841.100;10036.780;1800.000;0.000;0.000;0.000;;1;0001926;03;0.00;0.00;1;0;0;144333.65;;;525.46;82057.32;;131386.38;224.0;;;;25000.00;0.00;0.00;103677.88;144333.65;20206.71;7433.18;1082.50;14433.37;7433.18;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005161;;0424;243.0;164228.10;;0.0;0.00;164228.10;164228.10;;0.00;164228.10;;32681.39;0.00;13922.81;0.00;13922.81;0.00;;0.00;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;13138.00;;32250000;992;104485.900;0.000;13138.000;0.000;0.000;0.000;;1;0003984;03;0.00;0.00;1;0;0;164228.10;;;543.22;89017.54;;150460.75;243.0;;;;25000.00;0.00;0.00;117623.90;164228.10;22991.93;8457.75;1231.71;16422.81;8457.75;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005164;;0424;231.0;168467.24;;3.0;0.00;168467.24;168467.24;;0.00;168467.24;;33524.98;0.00;14346.72;0.00;14346.72;0.00;;1205.96;0.00;366.33;173.00;0.00;0.00;;0.00;0.00;;65363.70;;32320000;991;54025.880;1205.960;65363.700;0.000;0.000;0.000;;1;0003987;03;0.00;0.00;1;0;0;168467.24;;;590.30;84621.61;;153761.69;231.0;;;;25000.00;0.00;0.00;120595.54;168467.24;23585.41;8676.06;1263.50;16846.72;8676.06;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005186;;0424;190.0;86978.17;;6.0;0.00;86978.17;86978.17;;0.00;86978.17;;17308.66;0.00;6197.82;0.00;6197.82;0.00;;634.72;0.00;366.33;170.00;0.00;0.00;;0.00;0.00;;150.00;;32400000;930;62686.970;634.720;150.000;0.000;0.000;0.000;;1;0001931;03;0.00;0.00;1;0;0;86978.17;;;379.56;69602.19;;78202.71;190.0;;;;25000.00;0.00;0.00;63471.69;86978.17;12176.94;4479.38;652.34;8697.82;4479.38;0.00;101;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005189;;0424;224.0;119153.44;;0.0;0.00;119153.44;119153.44;;0.00;119153.44;;23711.53;0.00;9415.34;0.00;9415.34;0.00;;860.27;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;14561.00;;23200000;997;70605.300;860.270;14561.000;0.000;0.000;0.000;;1;0001933;06;0.00;0.00;1;0;0;119153.44;;;432.58;82057.32;;108799.15;224.0;;;;25000.00;0.00;0.00;86026.57;119153.44;16681.48;6136.40;893.65;11915.34;6136.40;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005202;;0424;220.0;141103.09;;0.0;0.00;141103.09;141103.09;;0.00;141103.09;;28079.51;0.00;11610.31;0.00;11610.31;0.00;;1014.13;0.00;366.33;176.00;0.00;0.00;;0.00;0.00;;2328.00;;32290000;910;98071.140;1014.130;2328.000;0.000;0.000;0.000;;1;0002342;06;0.00;0.00;1;0;0;141103.09;;;501.14;80592.01;;128402.16;220.0;;;;25000.00;0.00;0.00;101413.27;141103.09;19754.43;7266.81;1058.27;14110.31;7266.81;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005224;;0424;174.0;81022.63;;2.0;0.00;81022.63;81022.63;;0.00;81022.63;;16123.50;0.00;5602.26;0.00;5602.26;0.00;;592.97;0.00;366.33;174.00;0.00;0.00;;0.00;0.00;;150.00;;23200000;992;58553.900;592.970;150.000;0.000;0.000;0.000;;1;0001939;03;0.00;0.00;1;0;0;81022.63;;;395.77;63740.96;;71657.08;174.0;;;;25000.00;0.00;0.00;59296.87;81022.63;11343.17;4172.67;607.67;8102.26;4172.67;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005226;;0424;174.0;89033.27;;2.0;0.00;89033.27;89033.27;;0.00;89033.27;;17717.62;0.00;6403.33;0.00;6403.33;0.00;;649.12;0.00;366.33;174.00;0.00;0.00;;0.00;0.00;;10293.00;;33200000;930;53970.200;649.120;10293.000;0.000;0.000;0.000;;1;0001940;06;0.00;0.00;1;0;0;89033.27;;;436.30;63740.96;;78708.69;174.0;;;;25000.00;0.00;0.00;64912.32;89033.27;12464.66;4585.21;667.75;8903.33;4585.21;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005245;;0424;176.0;59624.80;;0.0;0.00;74099.04;74099.04;;0.00;74099.04;;14745.71;0.00;4909.90;0.00;4909.90;0.00;;544.43;0.00;366.33;176.00;0.00;0.00;;0.00;0.00;;150.00;;10000000;930;53749.000;544.430;150.000;0.000;0.000;0.000;;1;0001946;08;74099.04;0.00;0;1;0;74099.04;;;284.09;64473.61;;52824.80;176.0;;;;25000.00;0.00;0.00;54443.43;74099.04;10373.87;3816.10;555.74;7409.90;3816.10;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005249;;0424;229.0;144618.65;;0.0;0.00;144618.65;144618.65;;0.00;144618.65;;28779.11;0.00;11961.87;0.00;11961.87;0.00;;0.00;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;0.00;;32230000;910;103877.670;0.000;0.000;0.000;0.000;0.000;;1;0005249;03;0.00;0.00;1;0;0;144618.65;;;543.22;83888.96;;143088.95;229.0;;;;25000.00;0.00;0.00;103877.67;144618.65;20246.61;7447.86;1084.64;14461.87;7447.86;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005255;;0424;178.0;136353.51;;16.0;0.00;136353.51;136353.51;;0.00;136353.51;;27134.35;0.00;11135.35;0.00;11135.35;0.00;;980.84;0.00;366.33;160.00;0.00;0.00;;0.00;0.00;;17950.00;;32220000;930;79152.970;980.840;17950.000;0.000;0.000;0.000;;1;0001950;02;0.00;0.00;1;0;0;136353.51;;;647.04;65206.26;;122688.10;178.0;;;;25000.00;0.00;0.00;98083.81;136353.51;19089.49;7022.21;1022.65;13635.35;7022.21;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005256;;0424;137.0;105198.51;;72.0;44025.54;149224.05;149224.05;;0.00;149224.05;;29695.59;0.00;12422.41;0.00;12422.41;0.00;;0.00;0.00;366.33;104.00;0.00;0.00;;0.00;0.00;;0.00;;32250000;930;107106.050;0.000;0.000;0.000;0.000;0.000;;1;0001951;03;0.00;0.00;1;0;0;149224.05;;;598.96;50186.84;;90861.84;137.0;;;;25000.00;0.00;0.00;107106.05;149224.05;20891.37;7685.04;1119.18;14922.41;7685.04;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005261;;0424;224.0;135067.79;;0.0;0.00;135067.79;135067.79;;0.00;135067.79;;26878.49;0.00;11006.78;0.00;11006.78;0.00;;5971.83;0.00;384.64;176.00;0.00;0.00;;0.00;0.00;;800.00;;32270000;980;90410.690;5971.830;800.000;0.000;0.000;0.000;;1;0001952;03;0.00;0.00;1;0;0;135067.79;;;492.16;82057.32;;123287.54;224.0;;;;25000.00;0.00;0.00;97182.52;135067.79;18909.49;6955.99;1013.01;13506.78;6955.99;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0005266;;0424;211.0;152191.56;;7.0;0.00;152191.56;152191.56;;0.00;152191.56;;30286.12;0.00;12719.16;0.00;12719.16;0.00;;1091.86;0.00;366.33;169.00;0.00;0.00;;0.00;0.00;;150.00;;32220000;930;107944.420;1091.860;150.000;0.000;0.000;0.000;;1;0001953;03;0.00;0.00;1;0;0;152191.56;;;582.19;77295.07;;138810.40;211.0;;;;25000.00;0.00;0.00;109186.28;152191.56;21306.82;7837.87;1141.44;15219.16;7837.87;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
