"MBRD,C,7","RBVP,C,3","SLOV,C,1","SATI,N,6,2","IZNO,N,14,3","PERC,N,14,4","KOEF,N,12,3","POK2,C,1","RBRM,C,3","KESC,C,1","RBPS,C,2","P_R,C,1","RBMZ,C,4","RBOP,C,4","RBIM,C,3","RBTC,C,8","SIFK,C,5","SALD,N,10,2","STSALD,N,12,2","RATB,N,12,2","RATP,N,12,2","NEAK,N,12,3","REC,N,1,0","RBZA,C,1","GRAD,C,10","KPREB,N,5,3","LPREB,N,5,3","PART,C,30","HKMB,C,7","MRBTC,C,8","POROSL,N,10,2","NAZI,C,20"
0006121,054,P,,6307.392,,76788.59,K,005,R,07,P,,,930,32120000,,,,,,,,,,,,,0006121,,,
0006121,055,P,,918.552,,76788.59,K,005,R,07,P,,,930,32120000,,,,,,,,,,,,,0006121,,,
0006121,050,U,,9747.364,0,76788.59,K,005,R,07,P,,,930,32120000,,,,,,,,,,,,,0006121,,25000,
0006124,053,P,,6347.428,,65091.01,K,005,R,02,P,,,910,32220000,,,,,,,,,,,,,0006124,,,
0006124,054,P,,2334.947,,65091.01,K,005,R,02,P,,,910,32220000,,,,,,,,,,,,,0006124,,,
0006124,055,P,,340.041,,65091.01,K,005,R,02,P,,,910,32220000,,,,,,,,,,,,,0006124,,,
0006124,050,U,,2748.163,0,65091.01,K,005,R,02,P,,,910,32220000,,,,,,,,,,,,,0006124,,17857.14,
0006127,053,P,,23368.71,,96760.06,K,005,R,02,P,,,930,32230000,,,,,,,,,,,,,0006127,,,
0006127,054,P,,8596.347,,96760.06,K,005,R,02,P,,,930,32230000,,,,,,,,,,,,,0006127,,,
0006127,055,P,,1251.895,,96760.06,K,005,R,02,P,,,930,32230000,,,,,,,,,,,,,0006127,,,
0006127,050,U,,14370.507,0,96760.06,K,005,R,02,P,,,930,32230000,,,,,,,,,,,,,0006127,,23214.29,
0006128,053,P,,12828.497,,75362.05,K,005,R,02,U,,,910,32210000,,,,,,,,,,,,,0006128,,,
0006128,054,P,,4719.054,,75362.05,K,005,R,02,U,,,910,32210000,,,,,,,,,,,,,0006128,,,
0006128,055,P,,687.241,,75362.05,K,005,R,02,U,,,910,32210000,,,,,,,,,,,,,0006128,,,
0006128,050,U,,6663.212,0,75362.05,K,005,R,02,U,,,910,32210000,,,,,,,,,,,,,0006128,,25000,
0006128,093,V,,5948.93,,75362.05,G,005,R,02,U,,,910,32210000,125,0,5948.93,,5948.93,,,,,,,452108117898,0006128,,,
0006129,053,P,,9389.169,,65091.01,K,005,R,01,R,,,991,42000000,,,,,,,,,,,,,0006129,,,
0006129,054,P,,3453.873,,65091.01,K,005,R,01,R,,,991,42000000,,,,,,,,,,,,,0006129,,,
0006129,055,P,,502.991,,65091.01,K,005,R,01,R,,,991,42000000,,,,,,,,,,,,,0006129,,,
0006129,050,U,,4206.549,0,65091.01,K,005,R,01,R,,,991,42000000,,,,,,,,,,,,,0006129,,25000,
0006129,093,V,,0,,65091.01,G,005,R,01,R,,,991,42000000,022,10380,10380,,0,,,,,,,10,0006129,,,
0006129,093,V,,2056,,65091.01,G,005,R,01,R,,,991,42000000,038,14384.49,16440.49,,2056,,,,,,,2,0006129,,,
0006129,093,V,,6020.76,,65091.01,G,005,R,01,R,,,991,42000000,039,0,6020.76,,6020.76,,,,,,,004034201330,0006129,,,
0006129,093,V,,15358.58,,65091.01,G,005,R,01,R,,,991,42000000,039,952231.96,967590.54,,15358.58,,,,,,,004034201330,0006129,,,
0006133,053,P,,20327.093,,118158.06,K,005,R,03,P,,,930,32320000,,,,,,,,,,,,,0006133,,,
0006133,054,P,,7477.466,,118158.06,K,005,R,03,P,,,930,32320000,,,,,,,,,,,,,0006133,,,
0006133,055,P,,1088.951,,118158.06,K,005,R,03,P,,,930,32320000,,,,,,,,,,,,,0006133,,,
0006133,050,U,,12019.352,0,118158.06,K,005,R,03,P,,,930,32320000,,,,,,,,,,,,,0006133,,25000,
0006134,053,P,,19596.226,,103892.72,K,004,R,03,U,,,991,32320000,,,,,,,,,,,,,0006134,,,
0006134,054,P,,7208.612,,103892.72,K,004,R,03,U,,,991,32320000,,,,,,,,,,,,,0006134,,,
0006134,055,P,,1049.798,,103892.72,K,004,R,03,U,,,991,32320000,,,,,,,,,,,,,0006134,,,
0006134,050,U,,11497.304,0,103892.72,K,004,R,03,U,,,991,32320000,,,,,,,,,,,,,0006134,,25000,
0006134,093,V,,150,,103892.72,G,004,R,03,U,,,991,32320000,001,96000,96150,,150,,,,,,,0411965761012,0006134,,,
0006134,093,V,,2124,,103892.72,G,004,R,03,U,,,991,32320000,038,2121.25,4245.25,,2124,,,,,,,2,0006134,,,
0006138,053,P,,16825.969,,85347.79,K,004,R,06,U,,,930,32220000,,,,,,,,,,,,,0006138,,,
0006138,054,P,,6189.553,,85347.79,K,004,R,06,U,,,930,32220000,,,,,,,,,,,,,0006138,,,
0006138,055,P,,901.391,,85347.79,K,004,R,06,U,,,930,32220000,,,,,,,,,,,,,0006138,,,
0006138,050,U,,9518.549,0,85347.79,K,004,R,06,U,,,930,32220000,,,,,,,,,,,,,0006138,,25000,
0006139,053,P,,11869.018,,79641.65,K,005,R,03,P,,,930,32210000,,,,,,,,,,,,,0006139,,,
0006139,054,P,,4366.103,,79641.65,K,005,R,03,P,,,930,32210000,,,,,,,,,,,,,0006139,,,
0006139,055,P,,635.84,,79641.65,K,005,R,03,P,,,930,32210000,,,,,,,,,,,,,0006139,,,
0006139,050,U,,5977.87,0,79641.65,K,005,R,03,P,,,930,32210000,,,,,,,,,,,,,0006139,,25000,
0006139,093,V,,1948,,79641.65,G,005,R,03,P,,,930,32210000,047,17532,19480,,1948,,,,,,,3,0006139,,,
0006139,093,V,,1248,,79641.65,G,005,R,03,P,,,930,32210000,061,4992,6240,,1248,,,,,,,10,0006139,,,
0006152,053,P,,17631.579,,113878.46,K,005,R,07,R,,,997,31100000,,,,,,,,,,,,,0006152,,,
0006152,054,P,,6485.902,,113878.46,K,005,R,07,R,,,997,31100000,,,,,,,,,,,,,0006152,,,
0006152,055,P,,944.549,,113878.46,K,005,R,07,R,,,997,31100000,,,,,,,,,,,,,0006152,,,
0006152,050,U,,10093.985,0,113878.46,K,005,R,07,R,,,997,31100000,,,,,,,,,,,,,0006152,,25000,
0006152,093,V,,3339.17,,113878.46,G,005,R,07,R,,,997,31100000,125,16695.85,20035.02,,3339.17,,,,,,,452111062042,0006152,,,
0006154,053,P,,13769.392,,97104.14,K,006,R,08,R,,,910,42000000,,,,,,,,,,,,,0006154,,,
0006154,054,P,,5065.169,,97104.14,K,006,R,08,R,,,910,42000000,,,,,,,,,,,,,0006154,,,
0006154,055,P,,737.646,,97104.14,K,006,R,08,R,,,910,42000000,,,,,,,,,,,,,0006154,,,
0006154,050,U,,7335.28,0,97104.14,K,006,R,08,R,,,910,42000000,,,,,,,,,,,,,0006154,,25000,
0006154,093,V,,2000,,97104.14,G,006,R,08,R,,,910,42000000,010,0,2000,,2000,,,,,,,10,0006154,,,
0006154,093,V,,1998,,97104.14,G,006,R,08,R,,,910,42000000,043,3996,5994,,1998,,,,,,,1,0006154,,,
0006154,093,V,,3648,,97104.14,G,006,R,08,R,,,910,42000000,058,3646,7294,,3648,,,,,,,1,0006154,,,
0006154,093,V,,3500,,97104.14,G,006,R,08,R,,,910,42000000,067,6998,10498,,3500,,,,,,,11,0006154,,,
0006154,093,V,,1127,,97104.14,G,006,R,08,R,,,910,42000000,124,9008.05,10135.05,,1127,,,,,,,3,0006154,,,
0006155,053,P,,16769.964,,91053.92,K,005,R,03,P,,,910,32260000,,,,,,,,,,,,,0006155,,,
0006155,054,P,,6168.951,,91053.92,K,005,R,03,P,,,910,32260000,,,,,,,,,,,,,0006155,,,
0006155,055,P,,898.391,,91053.92,K,005,R,03,P,,,910,32260000,,,,,,,,,,,,,0006155,,,
0006155,050,U,,9478.546,0,91053.92,K,005,R,03,P,,,910,32260000,,,,,,,,,,,,,0006155,,25000,
0006155,093,V,,2571.8,,91053.92,G,005,R,03,P,,,910,32260000,125,18002.6,20574.4,,2571.8,,,,,,,452108870909,0006155,,,
0006162,053,P,,17130.575,,91053.92,K,005,R,03,P,,,930,32240000,,,,,,,,,,,,,0006162,,,
0006162,054,P,,6301.604,,91053.92,K,005,R,03,P,,,930,32240000,,,,,,,,,,,,,0006162,,,
0006162,055,P,,917.709,,91053.92,K,005,R,03,P,,,930,32240000,,,,,,,,,,,,,0006162,,,
0006162,050,U,,9736.125,0,91053.92,K,005,R,03,P,,,930,32240000,,,,,,,,,,,,,0006162,,25000,
0006163,053,P,,9942.719,,65091.01,K,005,R,03,P,,,997,32260000,,,,,,,,,,,,,0006163,,,
0006163,054,P,,3657.5,,65091.01,K,005,R,03,P,,,997,32260000,,,,,,,,,,,,,0006163,,,
0006163,055,P,,532.646,,65091.01,K,005,R,03,P,,,997,32260000,,,,,,,,,,,,,0006163,,,
0006163,050,U,,4601.942,0,65091.01,K,005,R,03,P,,,997,32260000,,,,,,,,,,,,,0006163,,25000,
0006164,053,P,,15324.308,,102466.19,K,005,R,03,P,,,997,32320000,,,,,,,,,,,,,0006164,,,
0006164,054,P,,5637.156,,102466.19,K,005,R,03,P,,,997,32320000,,,,,,,,,,,,,0006164,,,
0006164,055,P,,820.945,,102466.19,K,005,R,03,P,,,997,32320000,,,,,,,,,,,,,0006164,,,
0006164,050,U,,8445.934,0,102466.19,K,005,R,03,P,,,997,32320000,,,,,,,,,,,,,0006164,,25000,
0006164,093,V,,799,,102466.19,G,005,R,03,P,,,997,32320000,061,3196,3995,,799,,,,,,,10,0006164,,,
0006164,093,V,,12021.85,,102466.19,G,005,R,03,P,,,997,32320000,096,228689,240710.85,,12021.85,,,,,,,1020261893,0006164,,,
0006166,053,P,,16062.948,,102466.19,K,005,R,03,P,,,910,32320000,,,,,,,,,,,,,0006166,,,
0006166,054,P,,5908.87,,102466.19,K,005,R,03,P,,,910,32320000,,,,,,,,,,,,,0006166,,,
0006166,055,P,,860.515,,102466.19,K,005,R,03,P,,,910,32320000,,,,,,,,,,,,,0006166,,,
0006166,050,U,,8973.534,0,102466.19,K,005,R,03,P,,,910,32320000,,,,,,,,,,,,,0006166,,25000,
0006166,093,V,,3099,,102466.19,G,005,R,03,P,,,910,32320000,061,12396,15495,,3099,,,,,,,10,0006166,,,
0006168,053,P,,18709.268,,92480.46,K,005,R,03,P,,,920,32320000,,,,,,,,,,,,,0006168,,,
0006168,054,P,,6882.338,,92480.46,K,005,R,03,P,,,920,32320000,,,,,,,,,,,,,0006168,,,
0006168,055,P,,1002.282,,92480.46,K,005,R,03,P,,,920,32320000,,,,,,,,,,,,,0006168,,,
0006168,050,U,,10863.763,0,92480.46,K,005,R,03,P,,,920,32320000,,,,,,,,,,,,,0006168,,25000,
0006170,053,P,,14351.334,,68229.39,K,005,R,03,P,,,991,32120000,,,,,,,,,,,,,0006170,,,
0006170,054,P,,5279.241,,68229.39,K,005,R,03,P,,,991,32120000,,,,,,,,,,,,,0006170,,,
0006170,055,P,,768.821,,68229.39,K,005,R,03,P,,,991,32120000,,,,,,,,,,,,,0006170,,,
0006170,050,U,,7750.953,0,68229.39,K,005,R,03,P,,,991,32120000,,,,,,,,,,,,,0006170,,25000,
0006170,093,V,,2079.91,,68229.39,G,005,R,03,P,,,991,32120000,038,0,2079.91,,2079.91,,,,,,,4,0006170,,,
0006170,093,V,,1967,,68229.39,G,005,R,03,P,,,991,32120000,038,13768.23,15735.23,,1967,,,,,,,2,0006170,,,
0006174,053,P,,19340.688,,92480.46,K,005,R,03,P,,,991,32320000,,,,,,,,,,,,,0006174,,,
0006174,054,P,,7114.61,,92480.46,K,005,R,03,P,,,991,32320000,,,,,,,,,,,,,0006174,,,
0006174,055,P,,1036.108,,92480.46,K,005,R,03,P,,,991,32320000,,,,,,,,,,,,,0006174,,,
0006174,050,U,,11314.777,0,92480.46,K,005,R,03,P,,,991,32320000,,,,,,,,,,,,,0006174,,25000,
0006174,093,V,,150,,92480.46,G,005,R,03,P,,,991,32320000,001,89000,89150,,150,,,,,,,1707991710191,0006174,,,
0006185,053,P,,19456.238,,92480.46,K,005,R,03,P,,,910,32250000,,,,,,,,,,,,,0006185,,,
0006185,054,P,,7157.116,,92480.46,K,005,R,03,P,,,910,32250000,,,,,,,,,,,,,0006185,,,
0006185,055,P,,1042.298,,92480.46,K,005,R,03,P,,,910,32250000,,,,,,,,,,,,,0006185,,,
0006185,050,U,,11397.313,0,92480.46,K,005,R,03,P,,,910,32250000,,,,,,,,,,,,,0006185,,25000,
0006185,093,V,,11220.21,,92480.46,G,005,R,03,P,,,910,32250000,054,194505.15,205725.36,,11220.21,,,,,,,9,0006185,,,
0006185,093,V,,1339,,92480.46,G,005,R,03,P,,,910,32250000,124,1337,2676,,1339,,,,,,,11,0006185,,,
0006185,093,V,,1367.87,,92480.46,G,005,R,03,P,,,910,32250000,125,2735.74,4103.61,,1367.87,,,,,,,452105410337,0006185,,,
0006187,053,P,,15737.225,,91053.92,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0006187,,,
0006187,054,P,,5789.051,,91053.92,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0006187,,,
0006187,055,P,,843.066,,91053.92,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0006187,,,
0006187,050,U,,8740.875,0,91053.92,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0006187,,25000,
0006187,093,V,,150,,91053.92,G,005,R,03,P,,,930,32250000,001,95400,95550,,150,,,,,,,2409995761044,0006187,,,
0006191,053,P,,16975.847,,104236.8,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006191,,,
0006191,054,P,,6244.687,,104236.8,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006191,,,
0006191,055,P,,909.42,,104236.8,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006191,,,
0006191,050,U,,9625.605,0,104236.8,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006191,,25000,
0006192,053,P,,27810.896,,175219.4,K,005,R,08,R,,,910,31200000,,,,,,,,,,,,,0006192,,,
0006192,054,P,,10230.437,,175219.4,K,005,R,08,R,,,910,31200000,,,,,,,,,,,,,0006192,,,
0006192,055,P,,1489.869,,175219.4,K,005,R,08,R,,,910,31200000,,,,,,,,,,,,,0006192,,,
0006192,050,U,,17364.926,0,175219.4,K,005,R,08,R,,,910,31200000,,,,,,,,,,,,,0006192,,25000,
0006194,053,P,,16038.478,,91053.92,K,005,R,03,P,,,992,32220000,,,,,,,,,,,,,0006194,,,
0006194,054,P,,5899.869,,91053.92,K,005,R,03,P,,,992,32220000,,,,,,,,,,,,,0006194,,,
0006194,055,P,,859.204,,91053.92,K,005,R,03,P,,,992,32220000,,,,,,,,,,,,,0006194,,,
0006194,050,U,,8956.056,0,91053.92,K,005,R,03,P,,,992,32220000,,,,,,,,,,,,,0006194,,25000,
0006200,053,P,,9204.567,,54648.79,K,005,R,06,R,,,900,41000000,,,,,,,,,,,,,0006200,,,
0006200,054,P,,3385.966,,54648.79,K,005,R,06,R,,,900,41000000,,,,,,,,,,,,,0006200,,,
0006200,055,P,,493.102,,54648.79,K,005,R,06,R,,,900,41000000,,,,,,,,,,,,,0006200,,,
0006200,050,U,,4074.691,0,54648.79,K,005,R,06,R,,,900,41000000,,,,,,,,,,,,,0006200,,25000,
0006206,053,P,,15322.717,,113878.46,K,005,R,03,P,,,930,32220000,,,,,,,,,,,,,0006206,,,
0006206,054,P,,5636.571,,113878.46,K,005,R,03,P,,,930,32220000,,,,,,,,,,,,,0006206,,,
0006206,055,P,,820.86,,113878.46,K,005,R,03,P,,,930,32220000,,,,,,,,,,,,,0006206,,,
0006206,050,U,,8444.798,0,113878.46,K,005,R,03,P,,,930,32220000,,,,,,,,,,,,,0006206,,25000,
0006206,093,V,,2399,,113878.46,G,005,R,03,P,,,930,32220000,061,9596,11995,,2399,,,,,,,10,0006206,,,
0006206,093,V,,7218.48,,113878.46,G,005,R,03,P,,,930,32220000,125,0,7218.48,,7218.48,,,,,,,452109852840,0006206,,,
0006211,053,P,,18664.108,,113878.46,K,005,R,03,P,,,920,32320000,,,,,,,,,,,,,0006211,,,
0006211,054,P,,6865.726,,113878.46,K,005,R,03,P,,,920,32320000,,,,,,,,,,,,,0006211,,,
0006211,055,P,,999.863,,113878.46,K,005,R,03,P,,,920,32320000,,,,,,,,,,,,,0006211,,,
0006211,050,U,,10831.506,0,113878.46,K,005,R,03,P,,,920,32320000,,,,,,,,,,,,,0006211,,25000,
0006214,053,P,,24682.29,,105319.26,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0006214,,,
0006214,054,P,,9079.557,,105319.26,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0006214,,,
0006214,055,P,,1322.266,,105319.26,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0006214,,,
0006214,050,U,,15130.207,0,105319.26,K,005,R,03,P,,,930,32250000,,,,,,,,,,,,,0006214,,25000,
0006216,053,P,,10904.572,,75362.05,K,005,R,03,U,,,930,32210000,,,,,,,,,,,,,0006216,,,
0006216,054,P,,4011.325,,75362.05,K,005,R,03,U,,,930,32210000,,,,,,,,,,,,,0006216,,,
0006216,055,P,,584.174,,75362.05,K,005,R,03,U,,,930,32210000,,,,,,,,,,,,,0006216,,,
0006216,050,U,,5288.98,0,75362.05,K,005,R,03,U,,,930,32210000,,,,,,,,,,,,,0006216,,25000,
0006216,093,V,,1845,,75362.05,G,005,R,03,U,,,930,32210000,038,7368.51,9213.51,,1845,,,,,,,8,0006216,,,
0006216,093,V,,873.34,,75362.05,G,005,R,03,U,,,930,32210000,038,873.23,1746.57,,873.34,,,,,,,05,0006216,,,
0006216,093,V,,784,,75362.05,G,005,R,03,U,,,930,32210000,038,5487.47,6271.47,,784,,,,,,,11,0006216,,,
0006216,093,V,,1615,,75362.05,G,005,R,03,U,,,930,32210000,124,6455.2,8070.2,,1615,,,,,,,8,0006216,,,
0006216,093,V,,2000,,75362.05,G,005,R,03,U,,,930,32210000,124,0,2000,,2000,,,,,,,4,0006216,,,
0006216,093,V,,1967,,75362.05,G,005,R,03,U,,,930,32210000,124,13765,15732,,1967,,,,,,,11,0006216,,,
0006219,053,P,,14705.624,,103892.72,K,010,R,08,R,,,930,21000000,,,,,,,,,,,,,0006219,,,
0006219,054,P,,5409.569,,103892.72,K,010,R,08,R,,,930,21000000,,,,,,,,,,,,,0006219,,,
0006219,055,P,,787.801,,103892.72,K,010,R,08,R,,,930,21000000,,,,,,,,,,,,,0006219,,,
0006219,050,U,,8004.017,0,103892.72,K,010,R,08,R,,,930,21000000,,,,,,,,,,,,,0006219,,25000,
0006220,053,P,,11789.138,,83266.76,K,002,R,08,R,,,992,21000000,,,,,,,,,,,,,0006220,,,
0006220,054,P,,4336.719,,83266.76,K,002,R,08,R,,,992,21000000,,,,,,,,,,,,,0006220,,,
0006220,055,P,,631.561,,83266.76,K,002,R,08,R,,,992,21000000,,,,,,,,,,,,,0006220,,,
0006220,050,U,,5920.813,0,83266.76,K,002,R,08,R,,,992,21000000,,,,,,,,,,,,,0006220,,25000,
0006220,093,V,,14650.48,,83266.76,G,002,R,08,R,,,992,21000000,153,3384787.21,3399437.69,,14650.48,,,,,,,125 eur,0006220,,,
0006221,053,P,,14753.077,,104236.8,K,006,R,08,R,,,910,23100000,,,,,,,,,,,,,0006221,,,
0006221,054,P,,5427.025,,104236.8,K,006,R,08,R,,,910,23100000,,,,,,,,,,,,,0006221,,,
0006221,055,P,,790.343,,104236.8,K,006,R,08,R,,,910,23100000,,,,,,,,,,,,,0006221,,,
0006221,050,U,,8037.912,0,104236.8,K,006,R,08,R,,,910,23100000,,,,,,,,,,,,,0006221,,25000,
0006222,053,P,,12134.438,,71082.45,K,005,R,03,R,,,930,32310000,,,,,,,,,,,,,0006222,,,
0006222,054,P,,4463.74,,71082.45,K,005,R,03,R,,,930,32310000,,,,,,,,,,,,,0006222,,,
0006222,055,P,,650.059,,71082.45,K,005,R,03,R,,,930,32310000,,,,,,,,,,,,,0006222,,,
0006222,050,U,,6167.456,0,71082.45,K,005,R,03,R,,,930,32310000,,,,,,,,,,,,,0006222,,25000,
0006224,053,P,,13624.229,,96760.06,K,005,R,07,R,,,991,42000000,,,,,,,,,,,,,0006224,,,
0006224,054,P,,5011.77,,96760.06,K,005,R,07,R,,,991,42000000,,,,,,,,,,,,,0006224,,,
0006224,055,P,,729.869,,96760.06,K,005,R,07,R,,,991,42000000,,,,,,,,,,,,,0006224,,,
0006224,050,U,,7231.592,0,96760.06,K,005,R,07,R,,,991,42000000,,,,,,,,,,,,,0006224,,25000,
0006224,093,V,,837,,96760.06,G,005,R,07,R,,,991,42000000,038,4748.18,5585.18,,837,,,,,,,1,0006224,,,
0006224,093,V,,1908,,96760.06,G,005,R,07,R,,,991,42000000,038,5723.99,7631.99,,1908,,,,,,,7,0006224,,,
0006225,053,P,,17075.11,,82494.72,K,005,R,04,P,,,930,32230000,,,,,,,,,,,,,0006225,,,
0006225,054,P,,6281.201,,82494.72,K,005,R,04,P,,,930,32230000,,,,,,,,,,,,,0006225,,,
0006225,055,P,,914.738,,82494.72,K,005,R,04,P,,,930,32230000,,,,,,,,,,,,,0006225,,,
0006225,050,U,,9696.507,0,82494.72,K,005,R,04,P,,,930,32230000,,,,,,,,,,,,,0006225,,25000,
0006225,093,V,,984,,82494.72,G,005,R,04,P,,,930,32230000,124,3935,4919,,984,,,,,,,8,0006225,,,
0006227,053,P,,13328.465,,93906.99,K,005,R,07,R,,,930,21000000,,,,,,,,,,,,,0006227,,,
0006227,054,P,,4902.971,,93906.99,K,005,R,07,R,,,930,21000000,,,,,,,,,,,,,0006227,,,
0006227,055,P,,714.025,,93906.99,K,005,R,07,R,,,930,21000000,,,,,,,,,,,,,0006227,,,
0006227,050,U,,7020.332,0,93906.99,K,005,R,07,R,,,930,21000000,,,,,,,,,,,,,0006227,,25000,
0006231,053,P,,13398.953,,71082.45,K,005,R,06,R,,,930,21000000,,,,,,,,,,,,,0006231,,,
0006231,054,P,,4928.901,,71082.45,K,005,R,06,R,,,930,21000000,,,,,,,,,,,,,0006231,,,
0006231,055,P,,717.801,,71082.45,K,005,R,06,R,,,930,21000000,,,,,,,,,,,,,0006231,,,
0006231,050,U,,7070.681,0,71082.45,K,005,R,06,R,,,930,21000000,,,,,,,,,,,,,0006231,,25000,
0006232,053,P,,19250.753,,104236.8,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006232,,,
0006232,054,P,,7081.527,,104236.8,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006232,,,
0006232,055,P,,1031.29,,104236.8,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006232,,,
0006232,050,U,,11250.538,0,104236.8,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006232,,25000,
0006233,053,P,,11386.34,,68229.39,K,005,R,02,U,,,910,32110000,,,,,,,,,,,,,0006233,,,
0006233,054,P,,4188.546,,68229.39,K,005,R,02,U,,,910,32110000,,,,,,,,,,,,,0006233,,,
0006233,055,P,,609.983,,68229.39,K,005,R,02,U,,,910,32110000,,,,,,,,,,,,,0006233,,,
0006233,050,U,,5633.1,0,68229.39,K,005,R,02,U,,,910,32110000,,,,,,,,,,,,,0006233,,25000,
0006234,061,S,,0,,78215.12,K,005,R,03,P,,,910,32320000,,,,,,0,,,,,,,0006234,,,
0006234,093,V,,0,,78215.12,G,005,R,03,P,,,910,32320000,001,91650,91650,,0,,,,,,,2709964761015,0006234,,,
0006234,093,V,,0,,78215.12,G,005,R,03,P,,,910,32320000,005,785,785,,0,,,,,,,9,0006234,,,
0006234,093,V,,0,,78215.12,G,005,R,03,P,,,910,32320000,005,323,323,,0,,,,,,,11,0006234,,,
0006234,093,V,,0,,78215.12,G,005,R,03,P,,,910,32320000,005,1041,1041,,0,,,,,,,12,0006234,,,
0006234,093,V,,0,,78215.12,G,005,R,03,P,,,910,32320000,005,1333,1333,,0,,,,,,,2,0006234,,,
0006234,093,V,,0,,78215.12,G,005,R,03,P,,,910,32320000,005,566,566,,0,,,,,,,10,0006234,,,
0006234,093,V,,0,,78215.12,G,005,R,03,P,,,910,32320000,031,3035.78,3035.78,,0,,,,,,,5,0006234,,,
0006234,093,V,,0,,78215.12,G,005,R,03,P,,,910,32320000,125,27266.5,27266.5,,0,,,,,,,452107034602,0006234,,,
0006235,053,P,,20065.483,,103892.72,K,005,R,03,P,,,910,32320000,,,,,,,,,,,,,0006235,,,
0006235,054,P,,7381.231,,103892.72,K,005,R,03,P,,,910,32320000,,,,,,,,,,,,,0006235,,,
0006235,055,P,,1074.937,,103892.72,K,005,R,03,P,,,910,32320000,,,,,,,,,,,,,0006235,,,
0006235,050,U,,11832.488,0,103892.72,K,005,R,03,P,,,910,32320000,,,,,,,,,,,,,0006235,,25000,
0006236,053,P,,14677.536,,97104.14,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006236,,,
0006236,054,P,,5399.236,,97104.14,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006236,,,
0006236,055,P,,786.297,,97104.14,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006236,,,
0006236,050,U,,7983.954,0,97104.14,K,015,R,08,R,,,930,22300000,,,,,,,,,,,,,0006236,,25000,
0006236,093,V,,6000,,97104.14,G,015,R,08,R,,,930,22300000,177,0,6000,,6000,,,,,,,3,0006236,,,
0006238,053,P,,13082.293,,92480.46,K,005,R,08,R,,,930,41000000,,,,,,,,,,,,,0006238,,,
0006238,054,P,,4812.415,,92480.46,K,005,R,08,R,,,930,41000000,,,,,,,,,,,,,0006238,,,
0006238,055,P,,700.837,,92480.46,K,005,R,08,R,,,930,41000000,,,,,,,,,,,,,0006238,,,
0006238,050,U,,6844.495,0,92480.46,K,005,R,08,R,,,930,41000000,,,,,,,,,,,,,0006238,,25000,
0006238,093,V,,3499,,92480.46,G,005,R,08,R,,,930,41000000,042,0,3499,,3499,,,,,,,10,0006238,,,
0006243,053,P,,15959.266,,113878.46,K,005,R,03,P,,,997,32220000,,,,,,,,,,,,,0006243,,,
0006243,054,P,,5870.73,,113878.46,K,005,R,03,P,,,997,32220000,,,,,,,,,,,,,0006243,,,
0006243,055,P,,854.961,,113878.46,K,005,R,03,P,,,997,32220000,,,,,,,,,,,,,0006243,,,
0006243,050,U,,8899.476,0,113878.46,K,005,R,03,P,,,997,32220000,,,,,,,,,,,,,0006243,,25000,
0006244,053,P,,19488.532,,93906.99,K,005,R,03,P,,,930,32270000,,,,,,,,,,,,,0006244,,,
0006244,054,P,,7168.996,,93906.99,K,005,R,03,P,,,930,32270000,,,,,,,,,,,,,0006244,,,
0006244,055,P,,1044.029,,93906.99,K,005,R,03,P,,,930,32270000,,,,,,,,,,,,,0006244,,,
0006244,050,U,,11420.38,0,93906.99,K,005,R,03,P,,,930,32270000,,,,,,,,,,,,,0006244,,25000,
0006248,053,P,,19116.819,,93906.99,K,005,R,03,P,,,920,32270000,,,,,,,,,,,,,0006248,,,
0006248,054,P,,7032.259,,93906.99,K,005,R,03,P,,,920,32270000,,,,,,,,,,,,,0006248,,,
0006248,055,P,,1024.115,,93906.99,K,005,R,03,P,,,920,32270000,,,,,,,,,,,,,0006248,,,
0006248,050,U,,11154.871,0,93906.99,K,005,R,03,P,,,920,32270000,,,,,,,,,,,,,0006248,,25000,
0006257,053,P,,12746.604,,91053.92,K,005,R,03,P,,,992,32320000,,,,,,,,,,,,,0006257,,,
0006257,054,P,,4688.929,,91053.92,K,005,R,03,P,,,992,32320000,,,,,,,,,,,,,0006257,,,
0006257,055,P,,682.854,,91053.92,K,005,R,03,P,,,992,32320000,,,,,,,,,,,,,0006257,,,
